sensor_mean,sensor_std,sensor_max,sensor_min,sensor_roc,equipment_age,days_since_maintenance,pressure_rating,n_prior_incidents,is_vpn,geo_mismatch,high_velocity,after_hours,repeated_failures,risk_label
41.834259132122256,0.6092250990862613,58.6566501919483,21.361271700834976,1.9322940248185918,0.675421314627557,119,102.46093862659754,0,0,1,0,0,1,high
51.663838845647994,3.8344376744509723,72.82962396577264,24.71714760446215,0.9825480414525657,4.6782757671953,57,194.83388274779873,2,0,0,1,0,0,medium
32.73509633866546,5.571271669775173,63.45025569447584,17.10024497132089,-2.2551819024175264,0.6337229670147906,131,64.43086124938918,1,0,0,0,0,0,low
55.63547027518508,6.347656163855103,60.570129973281084,24.91866653627918,4.897173976348114,3.8360530060036995,37,159.86751738009593,1,0,0,0,0,0,medium
40.99041965121793,3.4705799204273524,41.334860736452875,18.0381720677655,-2.8072324221436205,6.582760733064409,111,67.14949919942529,0,1,0,0,0,0,medium
45.62459375310085,5.1033230351175245,59.75344104689937,32.419043602278336,1.898526348564618,2.2605285970233355,153,91.03573603329113,0,0,0,0,0,0,low
40.97440081655905,2.4649820602389685,44.635171225966175,21.09464110569093,0.8625676337725969,2.0120274885574205,250,135.62612529831864,0,0,0,0,0,0,low
77.78417276763406,3.025254762998455,93.53585929237768,60.17973135700505,-2.3482847449622293,13.49834281792168,242,138.91695409651234,1,1,0,0,0,0,high
49.79754162893099,6.360526137663403,74.8225385902239,24.905758122553056,-0.24860187775699835,8.989315420831893,208,166.2816975851257,2,0,0,1,1,0,medium
34.13433606566149,2.0531178972359614,45.22684743013886,25.932103559406578,-0.15750577248928094,14.049607458060331,170,142.29671108411588,0,0,0,0,0,0,medium
62.338173681547836,5.176952664768792,68.06990791373441,42.63169070270478,2.611165431621047,5.514479374892349,257,139.0422056570841,1,1,0,0,0,0,medium
31.687345250434667,6.340617502408094,52.38071686758815,7.734272723941359,-1.426621800560423,10.318601591272866,279,186.85296304837075,0,0,0,0,0,1,medium
53.132953925071334,3.972352397426705,81.75838877122304,32.802720853141,-0.5238900128487078,3.4680292820159604,363,117.82411283137358,3,0,0,0,0,0,medium
20.604948141803366,5.511391312989713,23.655213756637238,-12.864464302086592,-4.672139210042526,9.465934600559148,113,83.78986680425825,0,1,0,1,0,0,medium
30.077209266523543,2.1118023041461633,58.27953324958338,2.3369815258130195,3.4695255862471543,2.3789930851447743,175,74.26828775354454,0,1,0,0,1,1,high
52.952918538036855,4.38016616091186,81.12598057542012,33.02772650544432,-2.1409364860401423,0.5301692680561435,89,109.99918952142497,0,0,1,0,0,0,low
61.07699869993115,6.830648508767668,90.61784972149744,38.91010772495442,0.6538217284783499,14.007211120438896,135,156.91291327905435,0,0,0,0,0,0,low
52.57052421784956,5.470918882905303,84.75532636656642,29.613868703029564,-0.2028156594437279,8.545968454540535,294,56.381522739485135,0,0,1,0,0,1,high
48.265275764176394,3.2404061913081934,90.28541501077255,24.232279722508153,-0.19600193356667986,13.940639610339572,303,69.35800797641092,2,0,0,0,0,0,medium
45.48344456616067,5.672649212872379,61.92252407997012,43.74002452280675,1.61972396974175,5.340557093680045,359,65.91701901554592,1,0,0,0,0,1,medium
27.822170144488588,7.143829371909854,48.91788594526717,10.837433102182061,3.342524920607269,5.252898002845473,206,137.7875229577188,0,0,0,0,0,1,high
39.20233687407937,1.149823835732434,55.03795254159912,34.046727556013636,0.5029873398839835,6.309497525708959,318,86.42969757968994,2,0,0,0,0,0,low
43.09041843560319,8.477222194867693,63.1101868831613,10.307608961008327,1.3101560352610517,10.73759426739344,73,74.93891424520947,0,0,0,0,0,0,low
65.85683339328374,3.991235783956784,101.18556694964686,46.46532859331302,0.6577830734540817,8.704225195699527,259,138.91560796145336,1,0,0,1,0,0,medium
55.15427434352692,6.276469799720691,61.704129504220234,37.08768384032315,2.0350628478612527,13.91764615293721,358,164.1964873178569,0,1,0,0,0,0,medium
23.55439766955899,8.591740770935683,34.94390094790324,-5.41357565077336,-0.9258327589726543,0.8688930664203707,148,99.82323746789966,0,1,0,0,0,1,medium
54.86125954092192,0.8849789083086019,88.63306890596753,30.638011566423174,2.150781108832828,10.768841100601778,225,136.73069085148944,1,0,0,0,0,0,low
44.22376579375525,2.87167699271736,74.42413086277614,35.510110937547324,2.220999731294768,5.289751495815038,105,64.71866197991903,1,0,0,0,0,0,low
39.84616999541062,4.134353912372886,56.21485352723984,20.55522362068431,2.1650740173658196,3.113387951367687,44,190.2786545686355,0,0,1,0,0,0,low
59.175144332613016,2.648739436626715,87.71916434382021,42.52681406487686,-1.320295734672952,7.900736526541435,356,100.53442779721593,1,0,0,1,0,0,medium
65.46499283743927,10.204809727510426,88.8771512623596,62.910321723499806,-0.33667526847438173,7.823424870609942,26,199.62585397602518,0,0,0,0,0,0,low
63.96920178674298,2.429683718519622,98.97194787675286,50.87196411911502,0.47893397756086986,2.486659915982212,304,196.7881633774673,0,0,0,0,0,0,low
37.41173715166042,3.3333596615394003,58.15683308992814,19.247140371825076,-2.7416840896580115,3.4274928139269027,261,166.8235174003717,1,0,0,1,0,0,medium
45.36181436223178,5.61316709480893,75.6181355009576,26.51132367715021,3.1898404161720295,6.418387641072546,59,53.01006431104501,0,0,0,0,0,0,medium
54.96895147105346,1.3935514217717335,101.38907057597966,49.79126570782655,-0.02455306700435177,6.427765479688572,61,131.5212380576545,1,0,0,0,0,0,low
64.63317690683539,3.8129578647312083,90.61416845731006,33.116521076360634,0.5678557752094432,5.104593024485428,305,63.02546306600173,0,0,0,0,0,0,medium
42.81238643232065,5.952359783750525,63.30566809026909,23.83341702123504,-1.154008879454406,2.6539046968947235,70,184.2707038942274,1,0,0,0,0,0,low
47.215115350042744,4.001418786852466,74.43958520225254,26.839584583437116,-2.6537551187340456,0.5634183469642031,271,168.44543789711042,0,0,0,0,0,0,medium
33.40497538990958,4.719839423300155,49.752166807870736,9.398559006511213,-1.208059770949542,14.568408405206299,257,195.85105648935243,1,0,0,0,0,0,medium
32.05690063878994,3.4120036626548873,75.93657769403725,19.937663177826654,0.43840837526717685,14.180738830706941,125,141.2574429724693,0,0,1,0,0,0,medium
62.18788733591297,0.45658907245769953,83.98859771287277,37.62432760458601,1.346857625507387,7.51293049805396,19,128.32592067265068,0,0,0,0,0,0,low
70.34360042856234,5.964779634017716,87.61426722630722,54.01434688874417,0.3235830812054403,14.928250422487583,119,127.84607839165814,1,1,0,0,0,0,medium
48.91984817629499,10.264799214941725,60.56295812609463,37.88570358276691,0.6934480324839007,10.267987796342528,320,107.96725616815174,0,0,0,0,0,0,medium
65.05299346838036,5.055204892350314,96.02519538444474,39.318518534826374,-0.6740527493627533,1.4984342953093523,66,120.30351008437114,0,0,0,0,0,0,low
55.424540375714514,5.675792351742649,84.0964145039919,20.507801787696437,0.9924971324908562,2.206913886698097,245,145.31188747030257,1,1,0,0,0,0,medium
40.323203680923136,7.078168265350579,55.349659966782205,13.074909946064817,2.965665732771814,13.783607236109747,57,189.94214113344157,1,0,0,1,1,0,medium
55.42093408262621,1.1920085103599023,81.18544753385044,26.1911584312219,1.4095788848779738,9.635756931169611,44,139.38265073840466,0,0,0,0,0,1,low
73.07054849698955,10.107543974388816,77.98498881486098,58.276854562612534,1.6190837765058805,12.726162586531592,12,178.56739134760508,0,0,0,0,1,0,medium
49.46260941335073,5.606986389268406,71.31231516408229,45.43880670503529,0.5880327986132621,13.524909919690742,236,179.4169866953751,1,0,0,0,1,0,medium
73.4696548372101,9.895570697267328,97.99721835797705,38.56827961621169,-3.0063101391992038,6.995159163594598,24,127.82490137723889,0,0,0,0,1,1,medium
10.703823438653835,2.8009010134280317,47.777121534246064,-29.841325455393765,-2.0893330612624865,1.203626297862049,257,102.12044622464325,1,0,0,0,1,0,low
62.32853756562836,10.454185767673474,74.62034953834146,26.900469827931538,0.9097516013276866,3.2300650590111695,284,145.93608099981216,0,1,0,0,0,1,high
51.30570602357257,7.32546648210435,58.52217973554933,34.663565413370065,-0.02187810392017169,1.465293235885309,324,116.88160128722642,0,0,1,1,0,0,medium
45.51488974301199,6.659120257557076,56.56061013376157,37.06123313030044,0.879685772945656,3.236727762628356,361,62.21613009828994,0,1,1,0,0,0,high
51.37641164803254,5.702073363059444,58.010726644883334,42.033238626228204,3.352846835688147,6.452727433610214,251,106.67136506486506,0,1,0,0,0,0,high
20.186466280986608,4.254414145776652,53.55303985857644,17.023791957127095,1.4520719984586674,2.2138537524672888,94,199.11082070739874,2,1,0,0,0,0,medium
46.70492168243732,8.601594975421618,82.19131463267769,27.778707866537776,2.5177724114856432,2.9176320931774775,22,57.27678050394308,0,0,0,0,1,1,medium
55.3566885726762,5.421079609544141,78.55885435216449,19.29990899185165,0.18936277894146009,6.964415840039349,157,154.500036785139,0,0,0,0,0,0,low
72.16841067112274,0.9012091107614566,104.38136012797423,53.58503698984518,-1.6144313549688796,5.432478780633098,89,176.17830576068707,0,0,0,0,0,0,medium
42.22594672589529,1.648440614878993,63.56553053169765,19.202717722412544,-0.11573231842868204,7.281042800726595,202,147.30888552130682,0,0,0,0,0,0,low
37.87259595660218,4.442462743421758,56.921479479594524,4.116626313560097,-1.6095036274382757,6.7229944025064,197,135.46223467449352,0,1,1,0,0,0,high
42.47364434623195,5.929996949496665,59.14326815569433,26.514597464555948,3.116589913544896,9.84493137670831,45,156.13316254681365,1,0,0,0,0,0,medium
63.731031765531114,4.830234533300312,80.62712185175546,23.375717198335167,1.5807821530709392,14.08924845869989,79,114.40141059494835,0,0,0,0,0,0,low
54.93126664489527,8.65691236938099,59.45325108180495,15.010322569920731,1.0410249932565592,2.064032907441516,39,63.704260596331515,0,1,0,0,1,0,medium
42.05359694349442,0.8533055921158743,64.69614457956781,23.364710330299246,2.4718864044562068,1.9392721649833262,284,194.35576314550727,0,0,1,0,0,0,medium
57.699011496700344,5.43076380951548,77.2956723945599,43.47435413689247,-4.040112829046451,12.86568861081808,155,114.84511549762941,1,0,0,0,0,0,low
51.456163240220604,0.4539376761614644,78.90977048099936,24.483782776317476,1.1762759026853191,7.842752217460657,149,149.80838557520264,1,0,0,0,0,0,low
64.52967485799334,7.2791368864525055,85.46490982237944,48.00492428318192,-2.6212915686087452,11.612872841742412,343,129.69656553339428,0,0,0,1,1,0,high
39.469203591839715,4.7166238566739915,57.8421665761488,31.03475576251308,-0.014511396931322331,3.6236176023055804,52,58.20096079663318,1,0,0,0,0,0,low
45.085067801033475,6.258829916072354,56.37313750095717,12.27268126580367,-0.6234151849344289,12.5185073109295,251,192.91199014888076,0,0,0,0,0,0,medium
44.118377703017636,2.408351118230702,64.83991007123525,11.953903830246837,1.3234732241938958,13.89577605079409,147,168.8805839171485,1,1,0,0,1,0,medium
28.04727577801822,8.838394794973254,55.42964808617984,6.492159740382615,0.45637457792191083,9.714503725424079,329,72.36468417040923,1,0,0,0,0,1,medium
54.44180415596864,8.125173992176554,63.008414245130034,47.07045169325042,2.690234347223577,2.0352458113701326,350,197.24733144324003,0,0,0,0,0,0,low
53.91582908269834,6.750632909035663,74.79056661950573,46.2110915948722,-1.2037943218652272,13.481774805266912,258,160.53520582575618,0,0,0,0,0,1,medium
50.07670184963691,4.611448259409678,72.40713136493176,29.004408965445386,1.4182287792665678,11.991072046866034,273,120.84824756424634,1,0,0,0,0,0,medium
46.481192999372794,6.739571855885396,59.30054516319015,31.479903344423118,0.32444643379766386,11.387727759460102,125,141.705508483936,0,0,0,1,1,0,medium
28.769438869243785,2.8793222960379534,42.890875820163785,12.180368190659866,-3.270580540143105,1.0325587391357756,204,66.01050230218962,0,0,0,0,0,0,medium
43.69032015851961,7.566666977062136,65.99642864618176,13.470688607919577,-1.8372329170460653,12.084956616226082,256,134.06172650234163,0,0,0,0,1,0,medium
44.85928225209846,9.948442682971763,53.52507206917223,17.527489077872882,-0.2997560670443366,2.5002896517911766,131,61.04916080255891,0,0,0,0,0,0,low
37.96584096167572,8.211831679937559,61.46507811416964,4.184414156699589,2.2245848997834554,3.7245995548548816,21,131.72828856789528,0,0,0,0,0,0,low
47.580714325009865,2.8111925905777717,58.62717058841787,37.48694655878244,0.927446115114229,8.868455105604234,78,132.90435331441782,1,0,0,1,0,0,low
56.060762852218076,6.084251951819309,86.68929978255024,39.4926785390852,-2.3350016477614286,4.342221207294804,335,181.1658177741116,0,0,0,0,0,0,medium
78.29278851815795,1.1205753687240567,121.67106597204095,50.70297156355682,-0.2806324560943195,10.089548991522836,51,158.7586250408441,0,0,0,0,0,0,medium
52.61866719247759,6.7171709335270275,64.01109917545939,28.13788378234867,4.03561289758606,9.317021491636684,362,87.43285883226801,0,0,0,0,0,1,medium
53.86325586084146,6.351810238587617,79.2053344845882,18.539452034965244,0.22244666968171606,2.068169171192308,361,183.26392132817853,1,1,0,1,0,0,medium
48.883311263507494,0.609449018596492,61.6158922146873,24.6779442044668,-0.6546511501447915,10.012211404076842,266,135.98639972720088,0,0,0,0,1,0,medium
21.21843177051438,1.5146484682629087,51.627973508492275,-17.262659270541143,0.983479281512441,13.897346192461486,116,140.95692178610506,0,0,0,0,0,0,low
49.602291868261744,4.150583309768699,56.94970777740959,24.202113851030337,1.52678615916394,2.8360936251945805,55,75.34720538332675,2,1,0,0,0,0,low
50.9034531491154,4.097420758577521,75.70932073339253,20.2817786732288,-0.9123366949601182,9.157399303671868,292,178.66603939536708,0,0,0,0,0,0,medium
86.94863168727929,1.3715691937435839,98.21874201838577,70.18378115512385,1.005149548742874,5.4570478930820645,51,189.64476725248159,0,1,1,0,0,0,high
47.114585528283165,6.166936188056551,65.04473963729947,26.971713409443275,-0.6577789933416185,7.1643692407172574,330,166.2485974242362,0,0,0,0,0,0,medium
54.523210135004184,5.754420826821536,64.21295738353112,25.413766096609432,1.4386552036588767,4.661502596645064,273,191.1128678967509,0,1,0,0,0,0,medium
49.47932345442135,4.417192604064442,77.70282816337888,13.349541748490807,0.33938631594256746,5.634894227041581,254,95.34498561835187,1,0,0,1,1,0,high
32.46982943570702,2.7326254995249113,44.10002589131115,5.177459942599491,0.9639356541057844,0.9192214373650806,61,179.16787525441566,1,0,0,0,1,1,medium
67.14234221772531,8.14612137924969,92.6619848110436,47.97405993707151,-1.5183670923350088,14.732500199799698,347,123.33397142956137,1,1,0,0,0,0,medium
61.27899549030161,9.966221339264886,77.83801520767828,27.50564519501819,-1.6425727681457185,9.559598870054849,351,74.58758044153774,0,1,0,0,1,1,high
61.865479205645705,3.5493155484603887,80.72075548765707,59.94569264284689,1.8909946093187895,7.760231062161337,225,150.32008985501017,1,0,0,1,0,1,medium
36.35918817807892,3.1634992485355378,57.8367472520802,30.581533193147653,-0.1587927627709875,6.063872567754737,336,152.61804060588184,0,1,0,0,1,1,high
71.04191466404149,6.473622996235989,83.423667947453,44.22557242735759,0.570069484198723,8.3209311029484,103,93.03867706350351,1,0,0,0,0,0,medium
28.972234058115788,3.925911860759041,51.07590519352466,8.831150495584538,-0.6127908541730391,6.011536981379158,48,54.12399974413551,0,0,0,1,0,0,medium
58.80285640700406,4.581808398010297,94.10620205054818,32.7477198957624,1.797453548027288,5.718664948658263,225,79.9770888628345,2,0,0,1,1,0,medium
82.85683438714968,7.218959455174014,95.07588652882254,62.21275916283025,-1.2156199600593154,7.22722485496919,342,109.96663215108302,0,0,0,0,0,1,medium
35.14195512303968,0.7280682625218784,66.86005655577813,9.432498177000952,-0.27120247980176565,4.501753988232267,233,75.13443665898028,1,0,0,1,0,0,medium
41.50553405595842,8.954906974558007,76.48651039083626,29.649562265890328,1.5719856254062634,3.110723549518389,70,79.10449223594063,1,0,0,0,0,0,low
51.49477047631462,5.218041572988024,63.33322058603418,25.789909615517715,2.345935398328532,8.570785523614255,47,108.70859965734043,0,0,0,0,0,1,medium
42.44786518825701,3.765520566313459,47.89731913735149,12.503719906181168,-1.0475185820533668,12.720098824179365,228,194.26799214628406,0,0,0,0,0,1,high
26.74004853400801,4.732297537335653,49.75965753572566,-5.465457505304315,3.919367963911766,2.7160085770254385,10,164.63652731114723,2,0,0,0,0,0,low
51.02844462209041,4.887288065061556,65.55436939442168,10.892901675603419,0.6264833873872326,0.9746479387611704,185,97.96226018398463,5,0,0,0,1,0,high
34.06544429410843,0.19360391033477597,72.75147648573845,11.624459859084567,-2.0858565236174753,4.078770304733524,80,192.74061033778224,1,0,0,0,0,0,low
57.10388645952772,9.484814682359708,77.45196186452604,34.36477559105593,0.7381040971799361,14.705949330080257,13,146.8470188388099,0,0,0,0,1,0,medium
36.20863648649295,5.123976896811856,48.18664240614116,31.440361128231427,-0.7659984289669154,12.51699206927842,314,118.31744669602102,0,0,0,0,0,1,high
73.24901607526309,6.3290063913421255,81.77742096514598,58.563130086647334,0.8681369743663536,9.14005777616465,340,120.24502984327206,0,0,0,0,0,1,high
38.251200614956446,7.854649311722128,69.15025020586475,20.18202135502257,-0.08571249532067604,13.97410927102547,324,111.61167017530877,0,0,0,0,0,0,medium
45.16907725691487,1.9365126273190993,59.457237516073,14.665881734151316,0.14854738038028958,6.956547194140048,84,84.94880788189096,2,0,0,1,1,0,low
62.202758260545046,6.420415697105685,82.64104625514933,48.31276950144134,-1.8231867531722918,14.757568737340021,86,107.99482883205586,1,0,0,0,0,0,medium
31.53703525349067,4.197076727303619,61.09506270461548,3.5736350560023453,1.98012246143272,4.796379654229619,157,129.1844576065089,0,0,0,0,0,0,low
53.41189901906194,7.540312325649481,68.56931549975364,33.42811618869574,-2.3122547343020643,3.984433367981117,144,129.20410260953315,1,0,0,0,0,0,low
69.60714131423643,1.381682261054486,89.14785302683482,51.37882246538405,-2.2175297908099902,9.751698916631659,63,164.2605353318777,1,1,0,1,1,0,high
25.88775148158159,4.702717099276193,45.72206738335639,3.398811790249024,0.7347206982949733,5.983232535280226,43,103.81967857360289,0,0,0,0,0,1,medium
52.769507877984566,3.1915380326481153,79.60275299314549,36.68107160051299,3.205688494355939,9.582300358655738,158,157.51970439559287,1,0,1,1,0,1,high
53.89824191372635,6.296788851902466,79.8056852688296,38.18861439465301,-0.7051861941288144,4.922435015388944,185,136.7137758153027,1,0,0,0,1,0,medium
61.72734307665966,6.410132562104606,79.52620576411138,58.7752021345608,1.4019446454079314,9.45981472415087,286,194.27681067902517,0,0,0,0,0,0,low
31.445739336828773,2.8771223155339216,52.08222995179395,13.925281410107669,2.1466803537270907,4.498320778483027,323,107.7927389050974,2,0,0,0,1,0,low
30.193150803735854,2.8634784074718693,46.47536068850097,14.992832265223118,1.6293688745881383,1.239094997873904,24,185.18246963911855,0,0,0,0,1,0,medium
57.829123484253465,4.668003894328011,63.05299941505902,42.98893337774426,-0.6224165783473629,13.725970577886159,357,173.09638209474343,1,0,0,0,0,0,medium
54.45477009849779,2.3100733180543758,77.03077867247909,30.286039472597388,-2.182093434388149,13.306475427165202,205,145.64964268841854,0,1,0,0,0,0,medium
53.75739275518815,7.525951086356381,92.67931036351882,27.171073227283053,-4.41509513134271,14.576573164453743,362,148.17717001131757,1,0,0,0,0,0,medium
55.19672314245464,3.8923783986576614,66.35953173554401,32.87477809603136,-0.5256809989247865,10.889644055210368,224,62.6974901909616,0,0,0,0,1,0,medium
39.79962917632264,3.720964657964924,52.06933208029561,9.845477271827896,2.3561747371243493,10.399457077161893,101,192.53369083901487,0,0,0,0,0,1,medium
53.48380545741505,3.8755338301345814,64.77652774097764,27.7281861991114,-2.248331969523868,8.605544516085045,204,66.04040952436159,1,0,0,0,1,1,medium
54.39608709948022,1.8843685374680827,81.64200488671145,37.34664899753664,1.4004196950375307,2.3261650371115787,8,134.48499631152606,1,0,0,0,0,0,low
39.28472872960448,0.1061725536171636,63.769583271568884,23.91329158674828,-1.9003050601037443,3.2439120087644158,172,99.51062006737317,0,1,0,0,0,0,low
77.98661766717134,1.2877200853322828,96.40124074300678,54.85839529950288,0.2121451527736765,4.697310485751775,208,114.47779674347777,0,0,0,0,0,0,medium
57.10749381367681,5.32822541549891,67.92730319728716,31.3698227146578,1.4155832283100354,13.407267257314219,96,141.52745162552256,0,0,0,0,0,0,medium
32.13044754196027,8.985922484744695,53.054215458359515,-1.8479955283547085,-1.3189908736768556,3.0080581067445893,162,186.32770668234824,0,0,0,0,0,0,low
59.84830412950745,5.93955342159494,64.2020828561494,27.93657368010649,0.34096936139382816,13.881661030074413,291,118.63506853584522,0,0,0,0,0,0,low
35.379774946590175,3.180489835352781,56.814040615165105,20.794505011661865,-0.8301826734506574,8.08039312924555,96,198.15943329596618,1,0,0,0,0,0,low
61.806269056136784,6.367712585512108,90.52151291701612,42.8263318574094,1.4102973178763534,10.875759714359546,306,138.92180980272497,0,0,0,0,0,0,low
67.37893368511106,3.6227290693430247,74.86694231877428,40.668755635933366,0.4706343369692744,2.0985450568682147,145,74.08309139632617,1,0,0,0,0,0,low
37.68976522472434,2.9161988925105664,42.364582456427705,7.00978744413462,0.11301534885853479,4.400986457250708,258,78.50139422468784,0,0,0,0,0,0,low
64.45064193866483,1.5369119953010468,100.24502085561343,35.06094725161691,3.1166999202839554,14.398519818630682,300,157.41665533838767,0,0,0,0,0,0,high
56.191713904047475,0.2554864202551572,70.07411750900162,36.83049223236094,1.3246122847366042,4.359174230481105,102,57.55966913650727,1,0,0,0,0,0,low
62.33090239991735,3.830228880321664,93.69038085935557,54.871128924202516,-1.3807037322525781,4.7995649456716185,177,122.05123643333403,0,0,0,0,1,0,low
78.4518947398092,5.474160469760395,96.91191808783088,68.44125850226511,-0.1717278015955237,3.3651620801956525,328,72.23286647052748,0,0,0,1,0,0,medium
46.31917825995694,4.710128989955331,64.69963009054366,23.5928431167628,-0.1517975701593215,2.371568146949028,110,114.98279527667675,0,0,0,0,1,0,low
38.693957534637654,3.752099216157924,63.078084529604105,15.2717017403942,0.1606391452504238,3.8822358010829703,198,162.48761331075792,2,1,0,1,0,1,high
36.65728355561715,2.1627618179096566,47.81729498815274,27.644077289960997,5.04901855321499,9.813739933286577,129,118.82193923621513,1,0,0,0,1,1,medium
37.762845725518424,6.824738575054905,59.087817160474884,17.31714961662571,0.7417037854219937,7.1028321358016715,359,74.51766634713904,1,0,0,0,0,0,low
48.843474358788434,1.0486042401602451,65.0285802105475,22.5312307890706,-4.071805140209552,8.529459626899529,137,87.78880555349636,0,1,0,0,0,0,medium
55.117279622249654,7.328083741530426,61.91234518819934,46.6295461973211,-1.0855979434339302,2.274290017107352,27,105.13093829782736,0,0,0,1,0,0,medium
54.150361989950284,1.993348943219826,77.52518273721427,23.10038997190614,-3.864744174991617,12.130688483862052,137,60.43417752296221,0,0,0,0,0,0,low
62.40774873554036,2.7426942879408953,79.7746706667612,46.18306022113861,-0.6595965140916796,11.869373158407797,164,137.65064541216827,0,0,0,0,0,1,low
50.19502837816861,0.5996444281529687,68.62478009372153,17.6188972524021,-3.974620459452857,0.8130537115687931,349,141.13006869170752,0,0,0,0,0,0,medium
71.80301115735975,3.49579355934309,79.70140172321817,57.13753561511875,-1.743180942136856,6.060968870399422,356,59.32278906988512,0,1,1,0,0,0,high
46.03014750143066,7.925937375433937,81.94415117905871,36.29640233027245,-3.0414430592682398,1.4971737285816433,131,110.3466981761243,0,0,0,0,0,1,medium
90.80253749884429,6.546884265331869,119.56967936270544,75.38390739726148,0.7683203559349551,11.985533801516892,151,112.10010243270874,1,0,0,1,0,0,medium
59.385010216475095,7.935266336084105,89.02656905819488,40.33649144724829,0.0010787252577572838,11.190410405322714,246,100.07293528289017,1,1,0,0,0,0,high
37.14263665375576,6.566427637801807,54.08818962933894,21.027435721470567,0.6059246149974622,13.578827367250764,110,133.66096104966678,0,0,0,0,0,0,medium
33.93661252908332,1.6889905144088924,36.64478363404912,16.096626744814454,-0.2091027771370528,3.9278574048201618,73,101.89362350901678,0,0,0,0,0,0,low
57.23708622864778,4.007632327017328,96.7662600535429,33.89743473188588,-2.7885955004088356,7.116290305353084,286,112.46139192167091,1,0,0,1,0,0,medium
46.64805822011223,2.659402612647612,66.03708314005355,28.359851918076227,1.0270427385094707,3.175074218883767,275,169.62853211624082,1,0,0,0,0,0,medium
